title,artist_name,artist.hotttnesss,duration,familiarity,key,loudness,mode,tempo,time_signature
Beyond Forever (2004 Digital Remaster),Eddie Henderson,0.33854245,277.57669,0.510377904,2,-8.4,1,98.436,5
Raga Anandi Kalyan (Alap_ jor and jhala),Kartik Seshadri,0.411650961,1519.28118,0.434022351,1,-23.684,1,88.329,3
Tetrispack,Modeselektor,0.395793546,256.31302,0.74119524,2,-8.788,1,205.972,4
Nice 'N' Easy,Charlie Rich,0.448669074,184.65914,0.582804694,0,-11.537,1,119.963,1
Darby's Castle,Kris Kristofferson,0.496224349,232.64608,0.732393863,2,-19.991,1,74.665,3
Doing Time (Album Version),Bad Religion,0.618219159,180.81914,0.858677442,9,-5.098,0,121.805,4
Phase (1972),SaarbrA1/4cken Radio Symphony Orchestra,0,827.66322,0.219104729,5,-24.986,1,59.478,5
Night Train (Album Version),Jackie Davis,0.32576718,159.81669,0.46139436,6,-13.613,1,117.298,4
Sunny Came Home,Shawn Colvin,0.446732968,250.69669,0.685502832,1,-12.806,1,109.154,1
Short On Ideas / One Last Cigarette,Less Than Jake,0.554564302,257.01832,0.843322339,0,-1.977,1,170.412,1
Got It Twisted,Mobb Deep,0.500119335,224.62649,0.772272161,6,-5.627,0,103.433,4
Liverpoolin pokia,Irwin Goodman,0.43280431,157.33506,0.517480572,10,-4.398,1,155.735,1
Stand,Pedro Aznar,0.437735968,194.61179,0.597702904,0,-7.683,0,110.178,4
Caroline,Bill Douglas,0.343389815,185.67791,0.489537503,3,-23.771,1,106.117,4
Have Thine Own Way Lord,Marty Robbins,0.479045991,160.57424,0.609896793,11,-16.399,1,83.053,3
I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap),Gang Starr Featuring Jeru The Damaja And Lil Dap,0.491178954,244.32281,0.705881777,1,-15.55,1,95.301,4
The Door,Lenn Hammond,0.276394576,216.47628,0.399889943,1,-7.622,1,154.356,4
Don't Wanna Be Here (Album Version),Cool For August,0.333196089,214.7522,0.434647101,9,-5.8,1,124.22,4
CNN War Theme,Monster Magnet,0.517170481,217.10322,0.687294463,2,-5.75,1,146.683,4
Now We Know,Sugar Minott,0.386289651,193.93261,0.606975737,3,-13.688,0,163.848,4
Heart-Shaped Box,Nirvana,0.661382924,281.65179,0.825805386,1,-6.89,1,105.826,4
Girls Make My Hair Loose,Unison,0.366832713,216.78975,0.475317891,7,-11.212,0,116.432,4
Spaced Invader (Ian Pooley Club Mix),Hatiras & Slarta John,0.381467815,383.58159,0.153605548,10,-5.378,0,128.022,4
Down At The Old Corral (Album Version),Randy Travis,0.543225521,198.76526,0.787877691,10,-11.611,1,104.799,4
Tudo Que VocAa Quiser,JosA(c) Augusto;Catia Guimma,0.322468155,256.15628,0.429544942,11,-5.962,1,102.399,4
Tien An Man Dream Again,fIREHOSE,0.387008322,78.05342,0.552704815,7,-10.99,1,177.093,1
Nasty Little Lonely,Alternative TV,0.349139602,305.71057,0.539111561,4,-13.11,1,105.288,1
Tell Me Partner,Mike Bloomfield,0.347511765,320.1824,0.495066661,9,-21.361,1,102.533,3
Ma GarASSonniA(c)re,Francky Vincent,0.299088306,207.90812,0.515729351,2,-4.613,1,111.95,4
Nonfiction,The Black Crowes,0.536400011,256.20853,0.797420741,5,-8.311,0,163.204,4
Money Make The World Go Around,G-Unit,0.534429714,254.09261,0.845373304,7,-5.871,1,93.988,4
Never Be Ready,Mat Kearney,0.543958211,215.74485,0.774798919,11,-6.81,1,151.936,4
CoquA,Conjunto Clasico,0.323956948,245.99465,0.492020054,0,-15.732,1,83.905,5
Unlove Me,Julie Roberts,0.421595992,192.46975,0.71149724,1,-10.002,1,122.022,4
If I Know You,The Presets,0.524449471,351.32036,0.724864482,2,-7.168,1,128.976,4
Smoke Screen,Lily Holbrook,0.392141936,242.83383,0.58046135,11,-9.823,1,118.268,1
Ouverture,Georges Delerue,0.37352717,113.73669,0.567800601,2,-13.074,0,141.652,7
Up To Zion (High Key-Premiere Performance Plus w/o Background Vocals),Ronnie Milsap,0.497690507,171.25832,0.63259242,5,-6.652,0,88.947,3
River Is Waiting,Irma Thomas,0.441106359,240.69179,0.623823768,3,-5.762,1,103.206,4
Solid Gold (Evolution Mix) (2005 Digital Remaster),VHS Or Beta,0.421973968,508.02893,0.67161064,9,-6.992,1,126.984,4
Only One You,T.G. Sheppard,0.343281882,196.62322,0.449323615,11,-14.301,0,96.027,3
Little Edith,O'2L,0.291498632,290.08934,0.379173496,5,-9.344,1,130.091,3
Iron Man,The Cardigans,0.528302262,259.76118,0.749876367,5,-10.175,1,137.342,4
Johnny Can't Dance,Clifton Chenier,0.377432972,281.15546,0.504223777,7,-4.231,1,116.517,4
Please Remember Me,B.B. King,0.542289933,192.88771,0.7087354,0,-10.241,1,132.115,1
Brazil Mon Amour,Zen Lemonade,0.370027459,493.7922,0.450340395,7,-9.535,1,134.21,4
Honey,R. Kelly & Jay Z,0.815681531,242.15465,0.811092053,6,-3.38,0,95.464,4
Mad World (Money-G. Remix),Jan Wayne,0.40411691,495.38567,0.598985507,9,-5.085,1,140.013,4
Take Your Time feat. Yannick Noah,Jimmy Cliff,0.466784212,193.64526,0.672199944,0,-6.874,1,211.986,4
Innizar,The Forms,0.412528052,208.14322,0.576568766,2,-9.073,1,78.134,4
Toccata Et Fugue En RA(c) Mineur BWV 565,Lionel Rogg,0.29127103,499.51302,0.320855383,2,-15.872,0,92.924,4
Embraceable You (LP Version from 'When The Boys Meet The Girls'),Connie Francis,0.45608052,135.47057,0.53261128,2,-15.754,1,73.183,5
Bass Pro Shop & Wal-Mart,Larry The Cable Guy,0.320460182,148.37506,0.329122232,4,-12.149,1,62.018,1
Penny In My Pocket,The Kirkbys,0,154.3571,0.045245603,7,-8.251,1,129.393,1
Nadine,Arc Angels,0.349366361,309.41995,0.588932086,9,-7.183,1,118.372,4
Marie's Wedding,The Clancy Brothers,0.408955833,164.07465,0.562597242,1,-21.511,0,92.326,4
I Love To Tell The Story  (Love To Tell The Story Album Version),Andy Griffith,0.310600344,173.7922,0.516873683,10,-15.661,1,105.129,4
L'ombre d'une chance,Eric Demarsan,0.300518711,150.17751,0.391730379,2,-13.345,1,117.311,3
Queen Ida Introduction,"Myrick ""Freeze"" Guillory",0.216828886,55.50975,0.334456512,8,-23.347,0,111.542,1
Round Two Wrap-Up,Ice-T & Chuck D,0.42272137,26.01751,0.618692142,2,-13.276,0,109.135,1
Suicidal Dream,Silverchair,0.536219993,191.9473,0.767768809,7,-7.711,1,97.643,4
New York,U2,0.750311503,343.27465,0.843526543,11,-7.165,0,125.088,4
Do It All Over Again,Sweet,0.508558253,265.97832,0.648718577,7,-5.425,1,150.116,4
She Came Along To Me (LP Version),Billy Bragg & Wilco,0.529195922,207.98649,0.703690572,9,-7.46,1,119.066,4
Extrication Love Song,Hot Tuna,0.405178359,270.96771,0.567278871,2,-5.807,1,93.532,4
Skincree,GAPtterdA$?mmerung,0.42886311,250.14812,0.42127454,11,-6.942,1,137.846,4
Dis moi,Mil,0.271664879,200.56771,0.640971683,1,-5.041,1,199.747,4
Under World Dub,The Twinkle Brothers,0.323017197,186.8273,0.507009975,9,-11.837,1,88.355,3
Lil Stuntin,Tum Tum,0.350628947,206.28853,0.59249498,9,-16.408,1,87.716,4
Diss Location,Mr Dubz,0,293.72036,0.220435886,6,-6.481,1,87.99,4
Did It Again (featuring Kid Cudi),Shakira,0.804219797,242.02404,0.833178561,0,-5.243,0,137.935,4
Persiana Americana (Live),Soda Stereo,0.466826993,343.562,0.711165787,4,-11.947,0,104.521,4
Recht auf Lungenkrebs,Die Bandbreite,0.294114828,181.08036,0.540862497,7,-9.839,1,131.784,4
Pardesi Pind Wich Ageya,Pardesi,0.256350363,254.9024,0.386383775,8,-13.242,0,98.824,4
Tra-La-La Musette,Andre Verchuren,0.267124867,156.26404,0.360729206,0,-14.252,1,180.588,1
Zeigt her eure FA1/4Ae,Spieluhrmelodien,0.378106965,131.94404,0.58811765,2,-10.823,1,94.977,4
Past Meets Present,Marco Beltrami,0.378649979,170.52689,0.594832624,5,-17.169,1,188.068,3
Don't Bring Flowers,Erik Hassle,0.474247726,308.81914,0.630667219,7,-7.564,1,127.923,4
KORITSU HOSPITAL,An Cafe,0.3138666,267.31057,0.455371855,7,-3.545,1,170.003,4
Squarebiz,Galactic,0.458987258,205.08689,0.690492032,11,-4.181,0,91.89,4
Narrative #1,Michael Bloomfield,0.372179878,35.97016,0.495066661,8,-20.026,0,106.269,1
Someday (Immune Album Version),Soul Embraced,0.352824194,248.81587,0.627655167,0,-8.432,1,168.193,4
Somebody's Brother (Somebody's Brother Album Version),Scott Wesley Brown,0.342406391,191.21587,0.497307512,2,-20.02,1,124.346,1
You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],Tiny Tim,0.404897336,197.90322,0.593496044,5,-14.23,1,167.477,3
Drugs,At All Cost,0.32220637,443.68934,0.640860156,3,-6.465,0,100.331,7
Scientas,Shamen,0.393660868,337.71057,0.605880471,2,-14.443,1,219.826,3
The Painter And The Magician,William Coulter,0.338846449,253.54404,0.507862068,2,-14.233,1,177.841,4
Spanish Harlem,Phil Spector,0.387973346,130.61179,0.567268549,0,-14.669,1,101.166,4
Portrait Of Clare (from 'Portrait Of Clare'),Charles Williams And His Orchestra,0.287731468,196.75383,0.389802967,7,-24.422,1,66.907,1
The Hammer Song (2010 Digital Remaster),Nick Cave & The Bad Seeds,0.479407676,255.4771,0.69402528,7,-10.794,1,99.565,4
Broadway Star,Barrabas,0.156920309,241.3971,0.311851337,9,-13.115,1,131.729,4
You Need Hands (1993 Digital Remaster),Malcolm McLaren,0.545975531,169.50812,0.748104672,8,-14.338,1,106.413,1
All That You Need,The Brooklyn Tabernacle Choir,0.432011947,257.30567,0.559278494,7,-14.173,1,115.371,1
Hope I'll Join That Band,Birmingham Jubilee Singers,0,172.93016,0.338370155,8,-17.242,0,88.908,7
Conscience Ah Heng Dem (interlude),Capleton,0.410053623,29.41342,0.662250484,3,-15,0,170.781,1
Sicilienne,Steve Erquiaga,0.360625671,225.33179,0.461917431,9,-28.2,0,150.784,3
Innocence,Avril Lavigne,0.598596745,232.202,0.941896455,1,-4.165,0,138.364,1
Gimme Gimme Song,Mickey And The Students,0,914.02404,0.433369111,7,-7.329,1,107.433,3
Severed (demo) (Album Version),Chimaira,0.476760867,179.04281,0.837450128,11,-3.884,0,69.792,3
Abnormal (Acoustic),Bumblefoot,0.448407442,214.64771,0.645533997,0,-10.491,1,156.222,4
Redwing,Hem,0.453435791,252.86485,0.632242851,3,-10.468,1,123.997,4
Nur eine Nacht mit Dir,Lara,0.306947609,211.90485,0.557571059,1,-6.255,1,124.014,4
Heal (The Separation) [H.E.L.P Breakbeat],The Shamen,0.393660868,247.53587,0.605880471,5,-8.069,1,110.04,4
Worrying Over You,Jackie Edwards,0.359290849,206.05342,0.50373879,6,-13.686,1,150.302,4
Long Summer Days,The Moody Blues,0.530262813,194.97751,0.63589871,2,-9.769,1,91.453,4
Winter Wonderland,Frankie Randall,0,215.77098,0.248503726,4,-18.86,0,100,4
Luna de miel en Guama,Arturo Sandoval,0.423527585,238.28853,0.561464646,2,-11.4,1,138.732,5
Heart Of Dixie,Tommy Overstreet,0.27951548,185.73016,0.441586733,11,-13.569,1,129.714,4
Coven In Charing Cross,Coven,0.372378538,244.50567,0.570418511,2,-13.311,0,87.136,4
Obsidian Sunrise,Kzss & Atma,0,335.09832,0.410588607,5,-3.352,0,145.478,5
Junco Partner,Professor Longhair,0.402054897,208.45669,0.611771113,3,-14.445,1,96.874,4
To Sinnefo,Stelios Dionisiou,0,233.92608,0.294566263,0,-7.306,1,99.955,1
You Are The One,J.C. Lodge,0.176766901,319.39873,0.449060609,8,-12.471,1,84.998,4
Raketen,Hubert Kah,0.400879399,249.83465,0.506852549,7,-6.917,0,110.013,4
Shut Your Eyes,Snow Patrol,0.667294596,209.162,0.818319359,8,-7.078,1,125.057,4
Close To Me,M,0.38490225,238.41914,0.589512634,5,-7.404,1,123.81,5
Apertura in jazz,Piero Umiliani,0.382545795,234.57914,0.588811881,5,-14.206,1,42.106,4
Maputo,Tabu Ley Rochereau,0.332324178,456.61995,0.439080215,11,-12.338,0,136.248,4
Be Healthy,Dead Prez,0.4695139,154.30485,0.676492513,2,-8.328,0,94.905,4
Mas Que Nada,Sergio Mendes / Black Eyed Peas,0.417601488,267.20608,0.649095051,6,-6.069,1,101.059,4
Water-Liked,Janice Vidal,0.429601593,226.7424,0.449048445,1,-10.623,1,116.043,7
Alma de B-Boy,El Gran Silencio,0.375494484,208.66567,0.639883304,0,-7.705,1,120.064,4
Jealous Again,Black Flag,0.547506775,136.14975,0.731208047,4,-6.419,1,124.481,3
A Mon Avis,Les Bantous De La Capitale,0.273365751,431.93424,0.427987492,7,-6.451,0,134.046,4
Energia,Sivuca,0.324334205,238.00118,0.479620747,5,-10.623,0,224.247,7
Verde Bosque,Luis Alberto Spinetta,0.439843854,355.29098,0.57763315,9,-16.136,0,105.025,4
There Alone Go I,Moss,0.389535576,274.12853,0.602555589,7,-14.157,1,107.412,4
Put You Back In The Jail,Blind Boy Fuller,0.360170271,160.28689,0.541231189,11,-16.063,1,180.137,1
The Girl From Ipanema (Garota De Ipanema),Paula Santoro,0.289970667,192.41751,0.370215709,7,-17.307,1,129.591,4
Secrets,Sunscreem,0.386180416,241.89342,0.546727554,0,-8.085,1,172.172,4
Autumn Leaves (1999 Digital Remaster),Louis Prima And Keely Smith,0.390828596,171.4673,0.578998679,0,-14.736,1,84.496,5
She's Little And She's Low,Robert Lockwood_ Jr.,0.341073301,340.87138,0.497942106,4,-14.188,1,164.387,3
Stockholm Syndrome,Muse,0.750426551,296.95955,0.929030287,2,-4.854,0,128.134,4
Maria De Santiago,Jeremy Spencer,0.206020372,235.04934,0.520933079,4,-8.748,0,126.191,4
No Consolation,Bob Margolin,0.326848818,182.83057,0.555985053,9,-14.755,1,74.601,4
Faith Healer (Digital Single),The Gone Jackals,0.353000688,248.18893,0.44104996,7,-6.427,1,123.633,4
I Heard Her Call My Name,The Velvet Underground,0.498497973,276.68853,0.750621598,0,-14.002,1,144.562,4
Scotch and Soda,Kingston Trio,0.295117194,127.16363,0.580910693,1,-21.177,1,80.167,1
T.V. & Movies,D' Militante,0.298271606,420.49261,0.316517395,9,-15.655,1,240.314,1
Ying Guang Hu Die,Michelle & Vickie,0.261816098,279.19628,0.368404327,0,-8.78,1,94.276,4
On ne meurt qu'une fois,Pamelo Mounk'a,0.255011258,528.40444,0.328678546,2,-13.89,1,112.752,4
All My Loving,Los Fernandos,0,187.95057,0.188667695,4,-11.516,1,103.432,4
Therapie,Kool Savas,0.449423635,64.62649,0.603382768,6,-3.985,0,90.148,4
Nu Sheng Wo Zui Da (OT:That Thrill),Rainie Yang,0.370095929,220.15955,0.486921796,2,-7.717,1,160.027,4
The Loco-Motion,Little Eva,0.384549528,145.162,0.590131052,3,-6.643,1,129.781,1
Chelsea Girl (Live),Simple Minds,0.503362448,308.45342,0.700679842,1,-9.503,1,103.637,1
Show You How,The Killers,0.828906302,166.29506,0.918451789,2,-6.467,1,82.909,4
Jetstream - Arthur Baker Remix,New Order,0.522047955,421.95546,0.720711058,0,-5.721,1,122.484,4
Child Of The Night,Damone,0.390023847,217.20771,0.581082685,6,-4.272,0,154.093,4
Old Hobo,Furry Lewis,0.368054039,234.78812,0.572500601,10,-8.032,0,146.569,4
I Just Need Your Lovin' - Original,Chris Farlowe,0.338575027,192.26077,0.543393231,0,-13.626,1,160.663,4
Here Comes Your Iceman (LP Version),Joe Turner,0.364586575,233.92608,0.473624124,10,-13.984,1,88.109,4
Moon Loop (Improvisation),Porcupine Tree,0.507965802,978.442,0.830252262,9,-11.524,0,134.075,4
He Has Risen (Communication Album Version),DeGarmo & Key,0.318834232,171.75465,0.421132725,2,-11.528,1,82.604,3
Heidi,Frank Chacksfield,0.346357522,151.19628,0.446256667,5,-16.538,1,116.716,4
Space Oddity (1997 Digital Remaster),David Bowie,0.574921423,313.70404,0.865970006,0,-12.679,1,137.068,4
Fearless [Interlude] (Explicit Album Version),Bone Thugs-N-Harmony,0.555138322,34.42893,0.81592342,8,-12.088,1,86.056,4
After The Fire,Klaus Badelt,0.469340374,116.1922,0.688003349,7,-27.369,0,56.306,1
Tel Que Tu Es,Charlotte Gainsbourg,0.520049688,189.70077,0.744007915,6,-12.1,1,119.683,3
Lord Of The Thighs,Aerosmith,0.610731463,425.03791,0.872536599,5,-10.943,1,108.662,1
Non Conformist Acclaimed,Agnes,0.441355562,371.06893,0.737540403,6,-11.338,1,122.965,4
El Ventilador,The Party Group,0,190.04036,0.188667695,6,-21.761,0,122.91,4
Skyswimmer,Enter the Haggis,0.40738683,399.882,0.619747147,3,-10.648,1,85.399,4
If You Hang Around Long Enough,Mac McAnally,0.437866012,183.53587,0.573039791,0,-6.601,1,174.268,4
Hotta,T.O.K.,0.434346306,190.71955,0.692655873,1,-5.977,1,126.682,3
Bari Bossa,Leo Gandelman,0.390434973,222.98077,0.398366354,5,-13.812,0,157.95,4
Jambalaya (On The Bayou),Leon Russell,0.443708895,169.35138,0.634226963,0,-14.073,1,99.435,4
The Gary Selchie - Solas,Bill Laswell,0.404039734,132.67546,0.678008837,3,-19.814,0,105.218,4
La valse du mariage,Francis Lai,0.371711094,123.24526,0.552719818,7,-9.853,0,88.967,3
Awakening of the Soulless,Herbst9_ Z'ev,0.353256679,245.02812,0.480355425,10,-14.775,0,91.695,3
Mistadobalina,Del Tha Funkee Homosapien,0.458439468,257.69751,0.732660312,2,-9.495,1,99.566,4
Good Girl Gone Bad,Rihanna,0.908202619,208.16934,0.917698884,5,-5.704,0,128.077,4
Boys,Britney Spears feat. Pharrell Williams,0.60725728,225.48853,0.153605548,6,-4.947,0,106.919,4
Everytime,Britney Spears,0.631289508,206.81098,0.947327507,0,-3.738,0,85.331,3
Dance_ Dance_ Dance  (Album Version),Crazy Horse,0.342192311,133.3024,0.540279892,9,-13.771,1,152.729,4
Signs Of Insanity,Headhunter,0.448452837,277.81179,0.60773432,11,-5.431,1,133.005,4
Perdido (1999 Digital Remaster),Sam Butera & The Witnesses,0.336327032,148.06159,0.329947707,8,-13.778,1,178.716,4
State Of The Union,Rise Against,0.69616111,139.17995,0.821718693,10,-3.619,0,132.045,3
A Little Bit Of This And A Little Bit Of That,Lee Ritenour / Jeff Mironov,0.144684661,307.04281,0.632008013,0,-17.337,1,157.582,4
Your Head,Helmet,0.490079584,200.75057,0.776598968,7,-11.448,1,202.829,4
GA(c)raldine,Dine et DA(c)on,0.17819882,113.57995,0.430155895,8,-6.828,1,110.5,1
Burma Train Change,Martin Denny,0.377382917,175.75138,0.573719855,6,-17.114,0,85.765,4
Buy You A Drink,DJ Nasty,0.30285542,236.56444,0.582365879,6,-4.68,1,106.659,4
With A Little Help From My Friends,Santana,0.627765135,246.7522,0.818494214,2,-6.873,0,79.428,4
A La Naturaleza,Ray Sandoval,0,377.70404,0.294677922,4,-16.427,1,124.186,3
Dimitroula,Amalia Avgoustaki,0,182.17751,0.027617877,6,-5.065,0,120.103,3
For Tomorrow (live),Shaman,0.416644114,404.06159,0.617787589,2,-4.462,0,120.25,3
Clap Ur Handz,K-OS,0.430697046,80.53506,0.712662163,5,-6.855,1,104.783,4
Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart),Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,0.373952779,541.23057,0.484485558,9,-15.586,1,109.051,4
Gotta Let It Go,Elva Hsiao,0.374531255,241.52771,0.48221287,11,-6.01,1,121.968,4
Paint It Black,Chris Farlowe,0.338575027,177.57995,0.543393231,7,-11.027,0,146.913,1
The Matter With You (Part I_ Ii_ Iii),Avril,0.438234414,651.59791,0.897178039,4,-10.718,0,86.589,4
Don't Owe Me Nothin',Sticky Fingaz & Omar Epps,0.403784235,142.86322,0.542512528,1,-9.532,1,87.897,4
Lose Your Money,Delbert McClinton,0.449668691,114.31138,0.699924765,4,-10.261,1,221.858,4
Diamonds Are A Girl's Best Friend,Gloria De Haven,0.035307947,110.88934,0.305466193,0,-14.088,0,100.296,4
Say How I Feel,Rhian Benson,0.389414014,207.46404,0.491835959,3,-4.573,1,117.973,1
This Is My Country,The Impressions,0.410247408,168.01914,0.633220624,6,-11.803,1,103.088,1
Cold In Hands Blues,Bessie Smith,0.404798068,192.44363,0.63752105,7,-27.858,0,79.912,4
Miss X (LP Version),MC5,0.45146606,307.722,0.654860822,0,-8.392,1,75.706,4
Imparable,Tommy Torres,0.416019234,222.92853,0.638590617,11,-7.123,1,158.007,4
Les Amours de Nathalie,Les Malpolis,0.271250596,246.69995,0.488206851,7,-9.76,1,172.061,7
Bucket's Got A Hole In It,Washboard Sam,0.326750334,166.19057,0.505784763,9,-15.571,0,158.455,4
Angels We Have Heard On High (Album Version),Shirley Caesar,0.370273519,176.37832,0.579309488,9,-8.686,1,119.711,4
Welcome To My World (Live),Tammy Wynette,0.409196036,84.16608,0.606118646,3,-11.433,1,155.05,1
We Have All The Time In The World (Live),Fun Lovin' Criminals,0.484876719,235.36281,0.68320604,9,-12.767,1,91.859,4
Por La Calle Abajo,Los Chunguitos,0.372356588,164.12689,0.515033584,10,-8.07,0,158.479,4
Un Garcon Pas Comme Les Autres (Ziggy),CA(c)line Dion,0.663686476,179.01669,0.737437395,3,-14.403,1,80.999,7
Happy Valentine's Day,OutKast,0.574497026,323.10812,0.796419553,7,-4.018,1,100.026,4
Just A Closer Walk With Thee,Andy Griffith,0.310600344,179.93098,0.516873683,2,-16.334,1,100.018,4
Second Hand Life,Joe Lynn Turner,0.364975595,274.12853,0.620041695,3,-5.912,0,106.896,4
Cherry Pie,Warrant,0.489149817,201.03791,0.696450939,4,-4.65,0,177.152,4
Hipster Haircut,IYOV,0.235816028,120.16281,0.338943092,11,-3.909,1,194.53,4
Round and Round,Otis Taylor,0.394884438,107.83302,0.590792957,4,-6.028,1,217.289,1
Up All Night - Remix,Laron aka Swan featuring Alexander East,0,544.522,0.404369411,10,-10.971,0,84.64,5
Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon AC/me a reconnu votre AC/me(Werther/Charlotte),Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson,0.363610865,55.40526,0.477387134,6,-23.73,1,109.158,4
See That Girl,Righteous Brothers,0.460703675,190.14485,0.68508049,0,-10.288,1,72.656,3
Water Is Alright In Tay,The Clancy Brothers,0.408955833,113.78893,0.562597242,0,-13.289,1,105.852,1
Genuine,Five Fingers of Funk,0,1400.37179,0.383073612,0,-8.792,1,0,0
A New Heart,Michael Whalen,0.360744984,317.70077,0.45660506,10,-15.968,1,110.1,4
Wind In The Wire (Album Version),Randy Travis,0.543225521,211.40853,0.787877691,10,-14.172,0,95.655,4
Where Do I Fit,Tonic,0.524318921,184.68526,0.701521706,2,-4.768,1,156.028,4
Changed,The Grip Weeds,0.328236584,314.14812,0.529794862,10,-5.853,1,130.459,4
Amores Cobardes,Andy & Lucas,0.400387757,234.63138,0.53813774,9,-5.343,1,147.886,4
Perca peso,MA3veis Coloniais de Acaju,0.418741085,320.05179,0.624274356,2,-5.647,1,173.652,4
Brown Girl,John D. Loudermilk,0.287370035,252.682,0.414244229,5,-12.239,1,112.781,4
Mornin' Glory,Glen Campbell And Bobbie Gentry,0.38479891,183.11791,0.582460567,7,-13.881,1,101.577,4
La Copa Grande,Pablo Montero,0.30991934,189.57016,0.546310424,0,-8.888,1,98.063,4
Ojitos Dormilones,Jay PA(c)rez,0.386237683,204.66893,0.55010385,8,-7.787,1,189.758,4
The Son Of Hickory Holler's Tramp,Kenny Rogers,0.61999595,188.96934,0.735370102,0,-12.193,1,174.785,4
